reply_id,hateful_tweet_id,counter_hate_id,Q1,Q2,Q3,Q4
423602318970327040,423589297720004608,423601795261136896,1.0,,,0.0
1346350391634649088,1346084851095461890,1346086606936051718,1.0,,,0.0
1346095391163486218,1346084851095461890,1346086606936051718,1.0,,,0.0
1346086872959889409,1346084851095461890,1346086606936051718,1.0,,,0.0
1342267200439259136,1342264935196352519,1342266779675095040,0.0,1.0,0.0,
1515236059155771395,1514910630897229829,1514956721411837958,0.0,1.0,0.0,
1515068968826028033,1514910630897229829,1514956721411837958,0.0,0.0,0.0,
1520054309622218752,1519661837473693696,1519843331139796994,0.0,1.0,0.0,
1206479898895732736,1206467594753998848,1206479067995725825,1.0,,,1.0
1516179974692159489,1516175087606579200,1516175341164843017,1.0,,,0.0
1266435834645024788,1266434668376834051,1266435678226833410,1.0,,,0.0
1393667715827748864,1393581564374790147,1393667432976367616,1.0,,,0.0
491248603462389760,484615988059860992,484821711456837632,0.0,0.0,0.0,
849105889856552960,849105324619575297,849105786479538176,0.0,0.0,1.0,
1319161921090822144,1318184887476645889,1318527832302170112,1.0,,,0.0
1319143160354922497,1318184887476645889,1318406298925371392,1.0,,,0.0
1318688395405656064,1318184887476645889,1318406298925371392,0.0,0.0,0.0,
1318610889856221185,1318184887476645889,1318406298925371392,1.0,,,0.0
1318558764476305409,1318184887476645889,1318406298925371392,1.0,,,0.0
1318421645795618816,1318184887476645889,1318406298925371392,1.0,,,0.0
1318407113492791298,1318184887476645889,1318406298925371392,1.0,,,1.0
1506039328979525634,1505997017558011906,1506001127225049090,0.0,0.0,0.0,
1506016926568366081,1505997017558011906,1506001127225049090,0.0,0.0,0.0,
1506010613205856261,1505997017558011906,1506001127225049090,0.0,0.0,1.0,
1506009945036058626,1505997017558011906,1506001127225049090,0.0,0.0,1.0,
1355021560139149316,1354976616275988480,1354978276540899332,1.0,,,1.0
1246712713734057985,1244651365353369600,1246671005566685186,0.0,0.0,0.0,
1245737423352430592,1244651365353369600,1245722140273340417,0.0,0.0,1.0,
1245385269529829379,1244651365353369600,1245349669237997568,0.0,1.0,1.0,
1245197417118453760,1244651365353369600,1244738978487533568,0.0,1.0,1.0,
1244821100296626176,1244651365353369600,1244738978487533568,0.0,0.0,0.0,
1244714579420221450,1244651365353369600,1244657551112716296,1.0,,,0.0
1486790446651170822,1486392715034214403,1486571201589915649,0.0,1.0,0.0,
1486700677409632258,1486392715034214403,1486700354653732864,1.0,,,1.0
1486578922968031233,1486392715034214403,1486562525516861444,0.0,1.0,0.0,
1486560561974366209,1486392715034214403,1486537228415225860,0.0,1.0,0.0,
1486556913278066691,1486392715034214403,1486535792658894849,0.0,0.0,0.0,
1486556095443263490,1486392715034214403,1486539289412313089,1.0,,,1.0
1486453999620571139,1486392715034214403,1486451435927707655,0.0,1.0,0.0,
1486449099658387462,1486392715034214403,1486429220989509640,0.0,0.0,0.0,
1486394135099621387,1486392715034214403,1486393303721340928,0.0,1.0,0.0,
1486394065142751234,1486392715034214403,1486393303721340928,1.0,,,1.0
1286656990090076161,1286643424070979584,1286652673979293699,0.0,0.0,0.0,
1490090780488208388,1490087733271928843,1490089775705042944,1.0,,,0.0
1490090653019164680,1490087733271928843,1490089775705042944,0.0,0.0,1.0,
483747159851155456,483741576003194880,483746288492875776,1.0,,,1.0
483746402636267520,483741576003194880,483746288492875776,0.0,0.0,0.0,
483743521950556160,483741576003194880,483743066461724672,0.0,1.0,0.0,
483742482094489600,483741576003194880,483742126509793280,1.0,,,0.0
1452675727258705930,1452667210686730244,1452675276400377863,0.0,1.0,0.0,
1515762799808372740,1515378942542327810,1515381757448704000,1.0,,,0.0
1515714573575376896,1515378942542327810,1515386541484707844,1.0,,,0.0
1515711823173099520,1515378942542327810,1515461396967817217,0.0,0.0,0.0,
1515696109527654408,1515378942542327810,1515396347221880832,0.0,0.0,0.0,
1515695280024391691,1515378942542327810,1515386638549065744,0.0,0.0,0.0,
1515690340501573635,1515378942542327810,1515379741129261056,0.0,0.0,1.0,
1515628405898809349,1515378942542327810,1515461396967817217,0.0,0.0,0.0,
1515537943452168201,1515378942542327810,1515379741129261056,0.0,0.0,0.0,
1515528954244997127,1515378942542327810,1515379741129261056,0.0,0.0,0.0,
1515486458143858690,1515378942542327810,1515379741129261056,0.0,0.0,1.0,
1515469228593201153,1515378942542327810,1515381518910242816,1.0,,,0.0
1515466970921152513,1515378942542327810,1515461396967817217,1.0,,,0.0
1515458189768146951,1515378942542327810,1515397630553206791,1.0,,,1.0
1515452869733847043,1515378942542327810,1515381757448704000,1.0,,,1.0
1515450741804179474,1515378942542327810,1515392876338950149,1.0,,,1.0
1515444589770981377,1515378942542327810,1515443033260675074,0.0,0.0,0.0,
1515442317112528898,1515378942542327810,1515381757448704000,1.0,,,1.0
1515440001760301068,1515378942542327810,1515392536965120007,0.0,0.0,0.0,
1515436368939393025,1515378942542327810,1515379741129261056,0.0,1.0,0.0,
1515430933180076042,1515378942542327810,1515379741129261056,1.0,,,1.0
1515426486844596225,1515378942542327810,1515392536965120007,0.0,0.0,0.0,
1515420686742962183,1515378942542327810,1515409147017277440,0.0,0.0,0.0,
1515399565880569857,1515378942542327810,1515379741129261056,1.0,,,1.0
1515397410389962756,1515378942542327810,1515381518910242816,1.0,,,1.0
1515384094217097216,1515378942542327810,1515382976586072068,0.0,0.0,0.0,
1515383553483235330,1515378942542327810,1515381757448704000,0.0,0.0,0.0,
1515383103082041344,1515378942542327810,1515380949596483593,1.0,,,0.0
1515380986548211715,1515378942542327810,1515379741129261056,0.0,0.0,0.0,
1515380743920308228,1515378942542327810,1515379741129261056,1.0,,,1.0
1515380608800739329,1515378942542327810,1515379727929790466,1.0,,,0.0
1515380323181285385,1515378942542327810,1515379741129261056,1.0,,,1.0
1430600968740261889,1430600329775796228,1430600718138937361,1.0,,,0.0
1438045008691613700,1437698220369526785,1438044536375332865,0.0,1.0,0.0,
1437734241492680708,1437698220369526785,1437709276408127489,0.0,1.0,1.0,
1437733578700435456,1437698220369526785,1437709276408127489,0.0,1.0,1.0,
1280638961686163457,1280638265737924609,1280638643275567105,0.0,0.0,0.0,
1275564732519297025,1275534520263905280,1275558620827017216,0.0,0.0,0.0,
1528965525241401344,1528955944285065217,1528962689535340545,0.0,1.0,1.0,
1416813596231753730,1416772616292118528,1416812237784641536,0.0,0.0,0.0,
1344521163272290305,1344518013190549504,1344518275590447104,0.0,1.0,0.0,
1300873740939558912,1300813217078411264,1300816805016023041,0.0,1.0,0.0,
1300871558748147713,1300813217078411264,1300816805016023041,1.0,,,1.0
1300858089722314754,1300813217078411264,1300816805016023041,1.0,,,0.0
1300833060166959105,1300813217078411264,1300816805016023041,0.0,1.0,0.0,
1300829683978776576,1300813217078411264,1300816805016023041,0.0,0.0,0.0,
1300813777588420608,1300813217078411264,1300813539423195141,0.0,1.0,0.0,
1254308434553434113,1254143384651849728,1254207016517505024,0.0,1.0,0.0,
1254182067883081731,1254143384651849728,1254166842530299905,0.0,1.0,0.0,
1379110505030225922,1379108643472297985,1379109426641039361,1.0,,,1.0
1394134050504331264,1394131993483481092,1394133361141108738,1.0,,,0.0
1155084048534036480,1154966590338818049,1154973670512590848,0.0,1.0,0.0,
1154983430108504065,1154966590338818049,1154973670512590848,0.0,1.0,0.0,
1513946952202784768,1513935154305138692,1513936546575134730,0.0,1.0,0.0,
1260760088828170242,1260757622426341377,1260758694037520384,1.0,,,0.0
1357972887630675970,1357963181990248448,1357972504078389254,0.0,0.0,1.0,
1339922227886747654,1339305882065231877,1339613676794470402,0.0,0.0,0.0,
1339640205943459840,1339305882065231877,1339613676794470402,0.0,0.0,0.0,
1339618857644924931,1339305882065231877,1339613676794470402,0.0,0.0,0.0,
1339522481539981312,1339305882065231877,1339496026227535872,1.0,,,0.0
1339512670484111361,1339305882065231877,1339496026227535872,1.0,,,0.0
1254088340376375298,1254041829047185409,1254083835169390595,1.0,,,0.0
1326636432241299456,1326550728157003777,1326590949821095936,1.0,,,0.0
1151990815851347969,1151990291563343872,1151990680358535168,0.0,1.0,1.0,
1151990773530779648,1151990291563343872,1151990680358535168,1.0,,,0.0
1472291409713639431,1472228624535367682,1472239806172258313,0.0,0.0,0.0,
1472289796269776901,1472228624535367682,1472239806172258313,0.0,0.0,0.0,
1284967994867585024,1284598605211295744,1284599380540973056,1.0,,,0.0
1284658951825457152,1284598605211295744,1284599380540973056,1.0,,,0.0
1390234555420798977,1390204036440203272,1390232113551536128,1.0,,,1.0
1372249277523693570,1372230668428660740,1372232638233186311,1.0,,,0.0
1033401326418452480,1033385744428163074,1033399477946802177,0.0,0.0,0.0,
1375743646515961858,1375724333868347393,1375728450162556930,0.0,1.0,0.0,
979024353554845697,978597768737501185,978944056180051969,1.0,,,0.0
978956459252813829,978597768737501185,978641680424488961,0.0,0.0,1.0,
978632396361949185,978597768737501185,978610268006690816,1.0,,,0.0
1312254015103741952,1312179489095385089,1312251032685162496,1.0,,,0.0
1374857656460996617,1374197416618983431,1374383527769174028,0.0,1.0,0.0,
1374775996407156736,1374197416618983431,1374383527769174028,1.0,,,1.0
1455649731875680267,1454545865650040832,1454865797549998083,1.0,,,0.0
1454586917295591425,1454545865650040832,1454584541188919298,0.0,1.0,0.0,
1456721083915141121,1456692753065152512,1456716128458313730,1.0,,,1.0
950529727764336640,950523648703680514,950527871528947718,0.0,0.0,0.0,
950529483886473216,950523648703680514,950527871528947718,0.0,1.0,0.0,
1270192655176261633,1270138296941842432,1270153009259933696,1.0,,,0.0
1270154626801811457,1270138296941842432,1270153009259933696,1.0,,,1.0
1307634496079097856,1307622847087620096,1307627251438153730,0.0,1.0,0.0,
996569179900796929,996566998464286722,996568936362758146,0.0,0.0,0.0,
984685032114503680,983084022614994944,984683331852759040,1.0,,,0.0
1329138502567677953,1329137534555787264,1329138004632461313,0.0,1.0,0.0,
1189074004964990976,1188864317279653898,1189021767844728833,1.0,,,1.0
1506840462904209414,1506798798013616133,1506839872115515392,0.0,0.0,0.0,
1513773363298279425,1513518680038162433,1513589924930502660,0.0,0.0,0.0,
1513735214471729159,1513518680038162433,1513589924930502660,1.0,,,0.0
1513699224571072519,1513518680038162433,1513589924930502660,0.0,1.0,1.0,
1355956089649389568,1355906883035439105,1355949010591223810,1.0,,,1.0
1355955443399487493,1355906883035439105,1355915075022807040,0.0,1.0,0.0,
1355930387453595651,1355906883035439105,1355907982542819328,1.0,,,0.0
1511003606199193600,1510953150722850819,1510971201765748740,1.0,,,0.0
1527283654069714945,1527280177562230784,1527283247654354944,0.0,1.0,0.0,
1492443652320153602,1492281127754682376,1492362299935445000,0.0,1.0,0.0,
1492283922629251076,1492281127754682376,1492282481571151875,1.0,,,1.0
1541535804530380800,1541500352532516865,1541501311216132097,0.0,1.0,0.0,
1541509866757525506,1541500352532516865,1541505620548919300,1.0,,,0.0
1541502153109344256,1541500352532516865,1541501311216132097,0.0,0.0,0.0,
1514501029605351425,1514419575630270469,1514498551296012289,0.0,1.0,0.0,
1192445427779620864,1192443510080917504,1192444888039772162,0.0,1.0,0.0,
1413293971510530055,1413291888770170883,1413293655239151618,0.0,0.0,0.0,
1407140624692875264,1407116526587727877,1407140248421765120,0.0,0.0,0.0,
1514645715947040769,1514258248198766601,1514277979970547724,1.0,,,0.0
1514512293593235461,1514258248198766601,1514269265213501443,1.0,,,0.0
1514509365662953472,1514258248198766601,1514277979970547724,1.0,,,1.0
1514493151444189185,1514258248198766601,1514266084844650496,1.0,,,0.0
1514489653855928324,1514258248198766601,1514266084844650496,1.0,,,1.0
1514486734846836736,1514258248198766601,1514266084844650496,0.0,1.0,0.0,
1514343362715070464,1514258248198766601,1514266084844650496,0.0,0.0,1.0,
1514342166038200320,1514258248198766601,1514283968572669952,1.0,,,0.0
1514330883574190085,1514258248198766601,1514266084844650496,0.0,0.0,1.0,
1514300066818711559,1514258248198766601,1514269265213501443,0.0,0.0,0.0,
748799776242540545,748733398055686144,748798431657734144,0.0,0.0,0.0,
748799035062906880,748733398055686144,748798431657734144,0.0,1.0,0.0,
748785014943342594,748733398055686144,748783760758366212,0.0,1.0,0.0,
629824600008978432,629822655877808129,629823718785744896,1.0,,,0.0
1438958713537245185,1438092330918162432,1438160696576024583,1.0,,,1.0
1431675821387833347,1431654819404652547,1431658961372069890,1.0,,,1.0
1431675350870806535,1431654819404652547,1431670428091621376,1.0,,,1.0
1320748574905434124,1320290756599320576,1320292427605839910,1.0,,,0.0
1320647957839044611,1320290756599320576,1320291365658320898,0.0,0.0,0.0,
1320553802626465793,1320290756599320576,1320379686971727872,0.0,0.0,0.0,
1320545972238327808,1320290756599320576,1320408816261869568,1.0,,,1.0
1320540824195706880,1320290756599320576,1320408816261869568,0.0,0.0,0.0,
1320502451997495296,1320290756599320576,1320351284042604546,1.0,,,1.0
1320496929420111873,1320290756599320576,1320408816261869568,1.0,,,1.0
1320462279566106627,1320290756599320576,1320408816261869568,0.0,0.0,0.0,
1320453398609776640,1320290756599320576,1320291365658320898,1.0,,,0.0
1320394235238092803,1320290756599320576,1320291365658320898,0.0,1.0,0.0,
1320391821323763712,1320290756599320576,1320292089028964352,1.0,,,0.0
1320387825892683782,1320290756599320576,1320345489741664263,1.0,,,1.0
1320382107752013826,1320290756599320576,1320291365658320898,1.0,,,0.0
1320367628645363714,1320290756599320576,1320300566095028227,0.0,1.0,0.0,
1320361548532113408,1320290756599320576,1320292089028964352,1.0,,,1.0
1320336870488813568,1320290756599320576,1320291365658320898,0.0,0.0,0.0,
1320334484747603968,1320290756599320576,1320300566095028227,1.0,,,0.0
1320305276361207808,1320290756599320576,1320291023600275461,1.0,,,0.0
1320299765536641029,1320290756599320576,1320294125497950209,1.0,,,1.0
1320298740805177344,1320290756599320576,1320291365658320898,1.0,,,1.0
1320298519966646272,1320290756599320576,1320292142217035777,1.0,,,1.0
1320296662170923008,1320290756599320576,1320291365658320898,1.0,,,1.0
1320295964981268482,1320290756599320576,1320292089028964352,1.0,,,1.0
1320294845773017088,1320290756599320576,1320291365658320898,1.0,,,0.0
1320294140589101057,1320290756599320576,1320291365658320898,0.0,0.0,0.0,
1320293693367177220,1320290756599320576,1320292089028964352,0.0,0.0,0.0,
1320293676225003526,1320290756599320576,1320292468873715712,1.0,,,1.0
1320293535438958599,1320290756599320576,1320292089028964352,1.0,,,0.0
1320293400399196161,1320290756599320576,1320291365658320898,1.0,,,1.0
1320292690102202368,1320290756599320576,1320292614567022593,1.0,,,0.0
1320292410388250625,1320290756599320576,1320292089028964352,1.0,,,1.0
1320292316905496576,1320290756599320576,1320292089028964352,0.0,0.0,1.0,
1320291890168647690,1320290756599320576,1320291365658320898,1.0,,,1.0
1489553207227723776,1489547787557797891,1489552950632407041,0.0,0.0,1.0,
1314231223904919553,1314018306660024320,1314019731590979584,0.0,1.0,0.0,
1314168186871451649,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314160127663058945,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314040598152716289,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314030607673044994,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314028778306371587,1314018306660024320,1314019731590979584,0.0,0.0,1.0,
1314025650194391040,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314024855994474496,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314024430746529793,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314023605206876161,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314022654668681216,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314022473860440064,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314022364120662017,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314022038135332864,1314018306660024320,1314019731590979584,0.0,0.0,1.0,
1314021709310316544,1314018306660024320,1314019731590979584,1.0,,,0.0
1314021517890654213,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314021355851931648,1314018306660024320,1314019731590979584,1.0,,,0.0
1314021104730726403,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314020988086964224,1314018306660024320,1314019731590979584,1.0,,,0.0
1314020595898736640,1314018306660024320,1314019731590979584,1.0,,,0.0
1314020595290517504,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314020098349375488,1314018306660024320,1314019731590979584,0.0,0.0,1.0,
1314020061204578304,1314018306660024320,1314019731590979584,0.0,0.0,1.0,
1314020046780485634,1314018306660024320,1314019731590979584,1.0,,,0.0
1314020029730562049,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314019934444220417,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314019933257371648,1314018306660024320,1314019731590979584,0.0,0.0,1.0,
1314019847882379265,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1314019831952400386,1314018306660024320,1314019731590979584,0.0,0.0,0.0,
1478024273663037449,1477610097035599878,1477871204417429508,1.0,,,0.0
1036617607946752001,1036367093141331968,1036585714681630721,1.0,,,1.0
1036393062514216962,1036367093141331968,1036372213409214465,0.0,1.0,0.0,
1036391140000518144,1036367093141331968,1036383115999145990,0.0,1.0,0.0,
1154428745962405888,1154411933711212545,1154426006695890944,0.0,0.0,0.0,
1380364519076151302,1380292671378448385,1380308265297448965,1.0,,,0.0
1380333737301446661,1380292671378448385,1380308265297448965,1.0,,,0.0
1380332516230447105,1380292671378448385,1380316446014775296,1.0,,,0.0
1380332265327243265,1380292671378448385,1380318446114717699,1.0,,,0.0
1380312738602311680,1380292671378448385,1380304850022375424,0.0,1.0,0.0,
1424846915158609932,1424797834210017280,1424830748696137731,1.0,,,1.0
1424846699575582721,1424797834210017280,1424798475871563783,0.0,0.0,0.0,
1297912501917687808,1297525758471147521,1297646073431724032,1.0,,,0.0
1451871940432445447,1451799728144875521,1451870749002649600,0.0,0.0,0.0,
1280678653999759361,1280646048294342656,1280671745414848514,1.0,,,1.0
1541338725451538433,1541132040103510016,1541334966579126272,0.0,0.0,0.0,
1468964147295445015,1468934714232868868,1468964022162628608,0.0,0.0,0.0,
325388076136407041,325354925154500608,325355843535118337,0.0,1.0,1.0,
1359084058878357508,1358895921615040519,1359082365885292547,1.0,,,0.0
1358930977268056066,1358895921615040519,1358921834360492033,1.0,,,0.0
1343457812287000576,1289452234091175938,1289502281533014016,1.0,,,0.0
1292920199616880641,1289452234091175938,1289502281533014016,1.0,,,0.0
1292442881484087297,1289452234091175938,1289502281533014016,0.0,0.0,0.0,
1291477451990802434,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1290541342137946112,1289452234091175938,1289502281533014016,0.0,0.0,0.0,
1290375931933097985,1289452234091175938,1289502281533014016,0.0,0.0,0.0,
1290195881304571906,1289452234091175938,1289481287300820992,0.0,1.0,0.0,
1290089151585427456,1289452234091175938,1289481287300820992,1.0,,,1.0
1290081975944876033,1289452234091175938,1289502281533014016,1.0,,,1.0
1290001093636677634,1289452234091175938,1289502281533014016,0.0,0.0,0.0,
1289849533690605568,1289452234091175938,1289481287300820992,1.0,,,1.0
1289848744977063937,1289452234091175938,1289502281533014016,1.0,,,0.0
1289840292661665795,1289452234091175938,1289502281533014016,0.0,0.0,1.0,
1289839609434734592,1289452234091175938,1289502281533014016,1.0,,,0.0
1289838552428220418,1289452234091175938,1289502281533014016,1.0,,,0.0
1289835325402087425,1289452234091175938,1289502281533014016,0.0,0.0,1.0,
1289833717536522240,1289452234091175938,1289481287300820992,1.0,,,1.0
1289833359498149888,1289452234091175938,1289502281533014016,0.0,0.0,1.0,
1289832863777488896,1289452234091175938,1289479557553119233,0.0,0.0,0.0,
1289830571535867905,1289452234091175938,1289502281533014016,1.0,,,1.0
1289822037800779776,1289452234091175938,1289502281533014016,1.0,,,0.0
1289815378026065920,1289452234091175938,1289502281533014016,1.0,,,0.0
1289814930057646080,1289452234091175938,1289502281533014016,1.0,,,0.0
1289812930330898433,1289452234091175938,1289502281533014016,0.0,0.0,0.0,
1289803133334454273,1289452234091175938,1289502281533014016,0.0,0.0,1.0,
1289708914234122240,1289452234091175938,1289481287300820992,0.0,0.0,1.0,
1289701694255689729,1289452234091175938,1289481287300820992,1.0,,,1.0
1289676215750549504,1289452234091175938,1289481287300820992,1.0,,,0.0
1289673692641820672,1289452234091175938,1289612197736267781,0.0,0.0,0.0,
1289659980677697536,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1289646391745077248,1289452234091175938,1289611723268186114,1.0,,,0.0
1289634029151477760,1289452234091175938,1289612197736267781,1.0,,,1.0
1289626462753116160,1289452234091175938,1289612197736267781,1.0,,,1.0
1289622989667876864,1289452234091175938,1289481287300820992,1.0,,,0.0
1289593679506620416,1289452234091175938,1289481287300820992,0.0,0.0,1.0,
1289565862391767040,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1289564490527207426,1289452234091175938,1289481287300820992,1.0,,,1.0
1289561650094174208,1289452234091175938,1289481287300820992,1.0,,,1.0
1289529786717675520,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1289519579253706757,1289452234091175938,1289481287300820992,1.0,,,1.0
1289510633881313280,1289452234091175938,1289481287300820992,0.0,0.0,1.0,
1289510241420242945,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1289497760320765952,1289452234091175938,1289481287300820992,0.0,0.0,0.0,
1289496290808614912,1289452234091175938,1289479557553119233,1.0,,,0.0
1289488329465925632,1289452234091175938,1289485750745149443,0.0,0.0,0.0,
1289480557957505024,1289452234091175938,1289479557553119233,0.0,0.0,0.0,
1310092776944541696,1309749621233577984,1310084554112163841,1.0,,,1.0
679715821149646853,679713879132377088,679715017760075777,0.0,0.0,0.0,
482748283819806720,482744858096857089,482747765714210816,1.0,,,0.0
1526712558174064641,1526705993714909184,1526709911140417536,0.0,0.0,1.0,
1526710841273470978,1526705993714909184,1526710502428131329,0.0,0.0,0.0,
1526707030291013632,1526705993714909184,1526706405247528961,0.0,0.0,0.0,
1096976340505513984,1096971184384630784,1096975616547655681,1.0,,,1.0
1425986142214762505,1425985700474785796,1425985967064768512,1.0,,,0.0
1443900784471646216,1441155420379299840,1441739952555974656,0.0,1.0,0.0,
1442769016733437955,1441155420379299840,1441739952555974656,0.0,1.0,0.0,
1514057960137412611,1513635739740815364,1513868552113172481,1.0,,,1.0
1541629520540737537,1541124897795178497,1541360596863664129,0.0,0.0,0.0,
1541565629995646980,1541124897795178497,1541360596863664129,0.0,1.0,0.0,
1543934750565584898,1543929370703691776,1543934545203953664,0.0,1.0,0.0,
1500296847402881034,1500293858114084867,1500296011998285826,0.0,1.0,0.0,
1283988861316730880,1283853200609681408,1283902511104102401,0.0,0.0,0.0,
1444333842484039687,1444332766552903680,1444333747155968004,0.0,0.0,0.0,
1027732217894785024,1027426605902254080,1027731956212097025,1.0,,,0.0
996140230716649472,996137780949475328,996139918177943553,0.0,0.0,0.0,
1514833748025659405,1513626537777680386,1513859318378110985,1.0,,,0.0
1514742300827521024,1513626537777680386,1513946876906811394,0.0,1.0,0.0,
1514703054725070860,1513626537777680386,1513946876906811394,1.0,,,0.0
1514597321341759489,1513626537777680386,1513845687255015430,0.0,0.0,1.0,
1514435771054190597,1513626537777680386,1514354406141181956,0.0,1.0,0.0,
1514286824348344321,1513626537777680386,1513895871062196224,1.0,,,0.0
1514271131586363398,1513626537777680386,1513859318378110985,1.0,,,0.0
1514269870686449671,1513626537777680386,1513877541018382337,0.0,0.0,0.0,
1514251682737176581,1513626537777680386,1513859318378110985,0.0,1.0,0.0,
1514247088514600966,1513626537777680386,1513806866601623553,0.0,1.0,0.0,
1514230714505568266,1513626537777680386,1513990514449731587,0.0,0.0,1.0,
1514230577922289673,1513626537777680386,1513928492517371907,0.0,0.0,0.0,
1514166862732537856,1513626537777680386,1513806866601623553,0.0,1.0,0.0,
1514155317503922178,1513626537777680386,1513877541018382337,0.0,0.0,1.0,
1514098045624926210,1513626537777680386,1513859318378110985,0.0,0.0,0.0,
1514006544538603521,1513626537777680386,1513847251570937865,0.0,1.0,0.0,
1514006203944390665,1513626537777680386,1513960848955432966,0.0,1.0,0.0,
1514000615889850373,1513626537777680386,1513877541018382337,0.0,1.0,0.0,
1513978587216592896,1513626537777680386,1513859318378110985,1.0,,,0.0
1513978469851430912,1513626537777680386,1513859318378110985,1.0,,,0.0
1513976462914818052,1513626537777680386,1513847251570937865,0.0,1.0,0.0,
1513974136590249991,1513626537777680386,1513859318378110985,1.0,,,0.0
1513966138308370440,1513626537777680386,1513877298130440201,0.0,1.0,0.0,
1513966049221296133,1513626537777680386,1513877298130440201,0.0,1.0,1.0,
1513965587382341646,1513626537777680386,1513877541018382337,0.0,0.0,1.0,
1513960850998054912,1513626537777680386,1513859318378110985,0.0,1.0,0.0,
1513959126585466882,1513626537777680386,1513859318378110985,0.0,0.0,0.0,
1513949796041646085,1513626537777680386,1513877541018382337,0.0,1.0,0.0,
1513945466936995842,1513626537777680386,1513877541018382337,0.0,0.0,0.0,
1513934630180720642,1513626537777680386,1513859318378110985,1.0,,,1.0
1513932704798191621,1513626537777680386,1513847251570937865,0.0,0.0,0.0,
1513931363673464835,1513626537777680386,1513840304595611650,0.0,0.0,0.0,
1513930805084577799,1513626537777680386,1513855832936620032,0.0,0.0,0.0,
1513930231232569357,1513626537777680386,1513877541018382337,0.0,0.0,1.0,
1513930131794018313,1513626537777680386,1513840304595611650,0.0,0.0,1.0,
1513920634002227214,1513626537777680386,1513877298130440201,0.0,0.0,0.0,
1513918783278174208,1513626537777680386,1513859318378110985,0.0,0.0,1.0,
1513916910655660032,1513626537777680386,1513859318378110985,0.0,0.0,1.0,
1513901305793810436,1513626537777680386,1513877298130440201,0.0,0.0,0.0,
1513893119858720786,1513626537777680386,1513847251570937865,0.0,1.0,0.0,
1513892126647627793,1513626537777680386,1513859318378110985,1.0,,,0.0
1513882905487024130,1513626537777680386,1513847251570937865,0.0,0.0,0.0,
1513881756595892224,1513626537777680386,1513859318378110985,0.0,0.0,0.0,
1513864173675069442,1513626537777680386,1513806866601623553,0.0,1.0,0.0,
1513858758140694528,1513626537777680386,1513806866601623553,1.0,,,0.0
1513851824280936450,1513626537777680386,1513847251570937865,1.0,,,1.0
1513844559998066690,1513626537777680386,1513842462590185477,0.0,0.0,0.0,
1513843463212699652,1513626537777680386,1513842462590185477,1.0,,,1.0
1513842655058436099,1513626537777680386,1513826468052230144,1.0,,,0.0
1513836006407081987,1513626537777680386,1513806866601623553,0.0,0.0,0.0,
1513835514725474306,1513626537777680386,1513826468052230144,1.0,,,0.0
1513831899088945155,1513626537777680386,1513806866601623553,1.0,,,0.0
1513825949095235588,1513626537777680386,1513806866601623553,0.0,1.0,0.0,
1513822538387890176,1513626537777680386,1513806866601623553,1.0,,,1.0
1513821416537436169,1513626537777680386,1513806866601623553,1.0,,,0.0
1513820700427132935,1513626537777680386,1513806866601623553,0.0,0.0,0.0,
1513811059060068354,1513626537777680386,1513806866601623553,0.0,1.0,0.0,
1513779121360609281,1513626537777680386,1513769302008209408,1.0,,,0.0
1514355998198218760,1513593175633399810,1514346312594038799,1.0,,,0.0
1514146477316091907,1513593175633399810,1513782734736412675,0.0,1.0,0.0,
1513921433021337600,1513593175633399810,1513782734736412675,1.0,,,1.0
1513863535498911752,1513593175633399810,1513782734736412675,0.0,0.0,0.0,
1513849938211450886,1513593175633399810,1513782734736412675,0.0,0.0,0.0,
1513788370828230656,1513593175633399810,1513782734736412675,1.0,,,1.0
1223471518878969857,1223469554107633664,1223470309359009792,1.0,,,1.0
1514369588451942408,1514358759765782530,1514367311276347406,1.0,,,1.0
1541588657823485953,1541500683223957506,1541537998877216769,0.0,1.0,0.0,
1541588209150353408,1541500683223957506,1541537998877216769,0.0,0.0,0.0,
1516171269430984716,1515473735423246344,1516150507814928394,0.0,1.0,1.0,
